year,month,carrier,carrier_name,airport,state,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2020,2,AA,American Airlines Inc.,MFE,TX,"Mission/McAllen/Edinburg, TX: McAllen Miller International",89,17,8.97,0,3.09,0,4.94,0,0,648,397,0,87,0,164
2020,2,AA,American Airlines Inc.,MIA,FL,"Miami, FL: Miami International",4113,570,203.98,10.31,191.86,3.99,159.86,20,2,45620,20988,984,7272,253,16123
2020,2,AA,American Airlines Inc.,MKE,WI,"Milwaukee, WI: General Mitchell International",134,20,8.49,0,4.28,0.44,6.79,1,0,786,352,0,113,11,310
2020,2,AA,American Airlines Inc.,MLB,FL,"Melbourne, FL: Melbourne International",29,6,1.63,0,2.42,0,1.95,1,0,305,90,0,114,0,101
2020,2,AA,American Airlines Inc.,MSN,WI,"Madison, WI: Dane County Regional-Truax Field",58,7,5.58,0,1.42,0,0,0,0,276,246,0,30,0,0
2020,2,AA,American Airlines Inc.,MSP,MN,"Minneapolis, MN: Minneapolis-St Paul International",429,74,26.84,1.12,19.79,0.12,26.13,3,0,3684,1335,127,555,3,1664
2020,2,AA,American Airlines Inc.,MSY,LA,"New Orleans, LA: Louis Armstrong New Orleans International",531,105,35.56,2.72,39.48,0.55,26.68,4,3,6508,2432,311,1991,26,1748
2020,2,AA,American Airlines Inc.,MTJ,CO,"Montrose/Delta, CO: Montrose Regional",49,10,6.28,0,2.84,0,0.87,0,0,320,235,0,68,0,17
2020,2,AA,American Airlines Inc.,MYR,SC,"Myrtle Beach, SC: Myrtle Beach International",29,4,2.1,0,1.87,0,0.03,1,0,118,66,0,51,0,1
2020,2,AA,American Airlines Inc.,OAK,CA,"Oakland, CA: Metropolitan Oakland International",88,8,7.02,0,0.47,0,0.51,0,1,396,341,0,15,0,40
2020,2,AA,American Airlines Inc.,OGG,HI,"Kahului, HI: Kahului Airport",150,13,11.49,0,1.2,0,0.31,0,0,1710,1406,0,77,0,227
2020,2,AA,American Airlines Inc.,OKC,OK,"Oklahoma City, OK: Will Rogers World",158,22,10.55,0,1.11,0,10.34,2,0,1660,808,0,41,0,811
2020,2,AA,American Airlines Inc.,OMA,NE,"Omaha, NE: Eppley Airfield",138,21,5.84,0,2.92,0,12.24,0,0,1277,433,0,91,0,753
2020,2,AA,American Airlines Inc.,ONT,CA,"Ontario, CA: Ontario International",301,43,12.87,1.96,7.13,0,21.04,0,2,2325,492,469,227,0,1137
2020,2,AA,American Airlines Inc.,ORD,IL,"Chicago, IL: Chicago O'Hare International",4391,656,168.22,21.48,235.65,0.23,230.43,81,2,55856,15172,2276,15899,20,22489
2020,2,AA,American Airlines Inc.,ORF,VA,"Norfolk, VA: Norfolk International",184,27,12.12,1,6.19,0,7.69,4,0,1191,462,126,168,0,435
2020,2,AA,American Airlines Inc.,PBI,FL,"West Palm Beach/Palm Beach, FL: Palm Beach International",525,90,30.91,2.26,29.96,0.1,26.78,8,0,4491,1561,167,1116,6,1641
2020,2,AA,American Airlines Inc.,PDX,OR,"Portland, OR: Portland International",214,31,12.54,0,2.18,0,16.27,0,0,1809,804,0,69,0,936
2020,2,AA,American Airlines Inc.,PHL,PA,"Philadelphia, PA: Philadelphia International",3297,516,154.41,10.33,161.11,0.76,189.4,25,3,37929,14840,503,6337,17,16232
2020,2,AA,American Airlines Inc.,PHX,AZ,"Phoenix, AZ: Phoenix Sky Harbor International",4890,644,221.05,8.46,223.34,1.66,189.48,19,2,62746,36156,1046,7974,154,17416
2020,2,AA,American Airlines Inc.,PIT,PA,"Pittsburgh, PA: Pittsburgh International",410,73,27.31,3.42,18.19,0.71,23.37,6,0,3657,1344,353,557,27,1376
2020,2,AA,American Airlines Inc.,PNS,FL,"Pensacola, FL: Pensacola International",29,4,0.68,0,1.93,0,1.39,0,0,130,15,0,55,0,60
2020,2,AA,American Airlines Inc.,PSP,CA,"Palm Springs, CA: Palm Springs International",175,26,9.43,0.05,6.09,0,10.43,0,0,1207,304,4,173,0,726
2020,2,AA,American Airlines Inc.,PVD,RI,"Providence, RI: Theodore Francis Green State",142,27,13.49,0,6.55,0,6.96,4,0,1101,641,0,161,0,299
2020,2,AA,American Airlines Inc.,PWM,ME,"Portland, ME: Portland International Jetport",58,10,3.12,0,3.04,0,3.84,0,0,533,191,0,96,0,246
2020,2,AA,American Airlines Inc.,RDU,NC,"Raleigh/Durham, NC: Raleigh-Durham International",818,126,53.73,1.31,18.4,0,52.56,17,1,7196,3327,138,646,0,3085
2020,2,AA,American Airlines Inc.,RIC,VA,"Richmond, VA: Richmond International",194,32,11.54,0.33,9.68,0,10.45,6,0,1258,466,9,204,0,579
2020,2,AA,American Airlines Inc.,RNO,NV,"Reno, NV: Reno/Tahoe International",172,31,14.31,0,5.92,0,10.77,0,0,1164,615,0,171,0,378
2020,2,AA,American Airlines Inc.,ROC,NY,"Rochester, NY: Greater Rochester International",56,9,5.69,0.51,0.91,0,1.89,2,0,489,311,36,57,0,85
2020,2,AA,American Airlines Inc.,RSW,FL,"Fort Myers, FL: Southwest Florida International",543,103,33.15,2.32,35.76,0,31.78,4,2,6484,2519,134,1499,0,2332
2020,2,AA,American Airlines Inc.,SAN,CA,"San Diego, CA: San Diego International",701,95,41.89,2.09,24.03,0.05,26.93,4,1,6362,3891,108,686,4,1673
2020,2,AA,American Airlines Inc.,SAT,TX,"San Antonio, TX: San Antonio International",601,108,45.11,1.02,22.71,0.31,38.86,3,0,5204,2223,18,697,8,2258
2020,2,AA,American Airlines Inc.,SAV,GA,"Savannah, GA: Savannah/Hilton Head International",16,3,0.81,0,0.56,0,1.64,0,0,190,44,0,31,0,115
2020,2,AA,American Airlines Inc.,SBA,CA,"Santa Barbara, CA: Santa Barbara Municipal",48,4,2.19,0,0.72,0,1.09,0,0,109,38,0,23,0,48
2020,2,AA,American Airlines Inc.,SDF,KY,"Louisville, KY: Louisville Muhammad Ali International",41,7,2.99,0,1.46,0,2.55,0,0,300,88,0,40,0,172
2020,2,AA,American Airlines Inc.,SEA,WA,"Seattle, WA: Seattle/Tacoma International",463,86,34.08,0.53,26.05,0.3,25.04,4,1,5151,2577,16,834,6,1718
2020,2,AA,American Airlines Inc.,SFO,CA,"San Francisco, CA: San Francisco International",1035,139,59.7,2.14,47.95,0,29.22,4,4,8128,2727,359,3181,0,1861
2020,2,AA,American Airlines Inc.,SJC,CA,"San Jose, CA: Norman Y. Mineta San Jose International",287,20,7.05,0,3.51,0,9.44,1,0,1039,417,0,125,0,497
2020,2,AA,American Airlines Inc.,SJU,PR,"San Juan, PR: Luis Munoz Marin International",379,49,30.34,0.86,5.94,0.11,11.75,0,1,3453,2110,135,273,29,906
2020,2,AA,American Airlines Inc.,SLC,UT,"Salt Lake City, UT: Salt Lake City International",357,67,28.83,0.33,16.5,0,21.33,1,0,2966,1269,5,423,0,1269
2020,2,AA,American Airlines Inc.,SMF,CA,"Sacramento, CA: Sacramento International",273,39,20.42,0.52,7,0,11.07,2,0,1445,871,9,167,0,398
2020,2,AA,American Airlines Inc.,SNA,CA,"Santa Ana, CA: John Wayne Airport-Orange County",454,38,14.93,0.61,4.57,0,17.89,3,0,2709,589,28,142,0,1950
2020,2,AA,American Airlines Inc.,SRQ,FL,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",25,5,0.03,0.95,1.55,0,2.46,0,0,367,1,123,69,0,174
2020,2,AA,American Airlines Inc.,STL,MO,"St. Louis, MO: St Louis Lambert International",639,96,45.83,1.81,17.15,0,31.21,8,0,4558,2251,66,666,0,1575
2020,2,AA,American Airlines Inc.,STT,VI,"Charlotte Amalie, VI: Cyril E King",154,21,13.15,0,2.75,0,5.1,1,0,2238,1888,0,106,0,244
2020,2,AA,American Airlines Inc.,STX,VI,"Christiansted, VI: Henry E. Rohlsen",63,13,7.06,0,0.57,0.05,5.32,0,0,640,291,0,22,1,326
2020,2,AA,American Airlines Inc.,SYR,NY,"Syracuse, NY: Syracuse Hancock International",103,20,7.69,0.84,2.99,0,8.49,2,0,1264,440,30,122,0,672
2020,2,AA,American Airlines Inc.,TPA,FL,"Tampa, FL: Tampa International",974,177,55.93,5.58,58.52,1,55.97,13,4,10186,3079,724,2357,18,4008
2020,2,AA,American Airlines Inc.,TUL,OK,"Tulsa, OK: Tulsa International",196,41,23.74,0,4.65,0,12.61,3,0,3695,2371,0,178,0,1146
2020,2,AA,American Airlines Inc.,TUS,AZ,"Tucson, AZ: Tucson International",301,57,26.63,2.16,12.44,0,15.78,2,0,2078,915,55,326,0,782
2020,2,AA,American Airlines Inc.,VPS,FL,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",27,6,1.29,0,2.81,0,1.9,0,0,370,117,0,59,0,194
2020,2,AA,American Airlines Inc.,XNA,AR,"Fayetteville, AR: Northwest Arkansas Regional",60,16,8.08,0,1.19,0,6.73,0,0,1001,529,0,44,0,428
2020,2,AS,Alaska Airlines Inc.,ABQ,NM,"Albuquerque, NM: Albuquerque International Sunport",27,6,1,0,3.49,0,1.51,0,0,305,98,0,110,0,97
2020,2,AS,Alaska Airlines Inc.,ADK,AK,"Adak Island, AK: Adak",9,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2020,2,AS,Alaska Airlines Inc.,ADQ,AK,"Kodiak, AK: Kodiak Airport",49,6,0,2,3,0,1,3,0,210,0,99,95,0,16
2020,2,AS,Alaska Airlines Inc.,ANC,AK,"Anchorage, AK: Ted Stevens Anchorage International",1092,168,33.58,4.52,64.6,1.77,63.54,11,1,8331,1939,251,1856,38,4247
2020,2,AS,Alaska Airlines Inc.,ATL,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",29,5,2,0,3,0,0,0,0,138,72,0,66,0,0
2020,2,AS,Alaska Airlines Inc.,AUS,TX,"Austin, TX: Austin - Bergstrom International",202,28,7.67,0,7.73,0,12.6,0,0,1792,666,0,272,0,854
2020,2,AS,Alaska Airlines Inc.,BET,AK,"Bethel, AK: Bethel Airport",66,10,6.55,0.66,2.79,0,0,2,0,307,231,19,57,0,0
2020,2,AS,Alaska Airlines Inc.,BNA,TN,"Nashville, TN: Nashville International",46,6,2,0,2.91,0,1.09,0,0,155,56,0,74,0,25
2020,2,AS,Alaska Airlines Inc.,BOI,ID,"Boise, ID: Boise Air Terminal",58,16,6.94,0.97,3.76,0,4.34,0,0,697,359,32,165,0,141
2020,2,AS,Alaska Airlines Inc.,BOS,MA,"Boston, MA: Logan International",184,14,2.92,1,8.58,0,1.5,1,0,700,337,39,290,0,34
2020,2,AS,Alaska Airlines Inc.,BRW,AK,"Barrow, AK: Wiley Post/Will Rogers Memorial",58,9,2,0.13,3.91,0,2.97,0,0,746,422,2,107,0,215
2020,2,AS,Alaska Airlines Inc.,BUR,CA,"Burbank, CA: Bob Hope",135,18,3.93,0,4.62,0,9.45,2,1,804,255,0,160,0,389
2020,2,AS,Alaska Airlines Inc.,BWI,MD,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",54,5,0.81,0,3.79,0,0.41,0,0,140,21,0,106,0,13
2020,2,AS,Alaska Airlines Inc.,CDV,AK,"Cordova, AK: Merle K Mudhole Smith",58,7,0.87,0,3.46,0,2.68,6,0,231,77,0,93,0,61
2020,2,AS,Alaska Airlines Inc.,CHS,SC,"Charleston, SC: Charleston AFB/International",20,4,1.27,0,2.73,0,0,0,0,224,172,0,52,0,0
2020,2,AS,Alaska Airlines Inc.,CMH,OH,"Columbus, OH: John Glenn Columbus International",24,7,1.62,0,0.8,0,4.58,0,0,217,81,0,19,0,117
2020,2,AS,Alaska Airlines Inc.,DCA,DC,"Washington, DC: Ronald Reagan Washington National",145,24,11.71,0,8.51,0,3.77,2,0,1173,605,0,211,0,357
2020,2,AS,Alaska Airlines Inc.,DEN,CO,"Denver, CO: Denver International",134,29,13.92,0,9.39,0,5.69,2,0,1951,1300,0,413,0,238
2020,2,AS,Alaska Airlines Inc.,DFW,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",85,11,3.28,0,3.25,2,2.47,1,1,377,121,0,73,82,101
2020,2,AS,Alaska Airlines Inc.,DTW,MI,"Detroit, MI: Detroit Metro Wayne County",29,13,8.67,0,3.54,0,0.79,0,0,618,444,0,137,0,37
2020,2,AS,Alaska Airlines Inc.,EWR,NJ,"Newark, NJ: Newark Liberty International",279,53,6.97,0.62,41.24,0,4.18,1,1,2457,463,21,1861,0,112
2020,2,AS,Alaska Airlines Inc.,FAI,AK,"Fairbanks, AK: Fairbanks International",303,35,9.85,0,16.31,0,8.84,0,0,1293,254,0,380,0,659
2020,2,AS,Alaska Airlines Inc.,FLL,FL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",122,17,7.97,0,7.67,0,1.36,0,0,711,437,0,237,0,37
2020,2,AS,Alaska Airlines Inc.,GEG,WA,"Spokane, WA: Spokane International",58,13,5.54,0,3.53,0,3.93,0,1,342,124,0,78,0,140
2020,2,AS,Alaska Airlines Inc.,HNL,HI,"Honolulu, HI: Daniel K Inouye International",253,27,13.11,0.88,9.3,0,3.71,0,1,1743,1285,19,242,0,197
2020,2,AS,Alaska Airlines Inc.,IAD,DC,"Washington, DC: Washington Dulles International",119,14,2.85,0,7.62,0,3.53,1,0,586,206,0,231,0,149
2020,2,AS,Alaska Airlines Inc.,IAH,TX,"Houston, TX: George Bush Intercontinental/Houston",56,4,1,0,2.44,0,0.56,0,0,131,16,0,93,0,22
2020,2,AS,Alaska Airlines Inc.,IND,IN,"Indianapolis, IN: Indianapolis International",29,6,1.89,1,2.36,0,0.75,0,0,243,142,40,46,0,15
2020,2,AS,Alaska Airlines Inc.,JFK,NY,"New York, NY: John F. Kennedy International",359,57,15.96,0,28.38,0,12.67,3,0,2481,678,0,711,0,1092
2020,2,AS,Alaska Airlines Inc.,JNU,AK,"Juneau, AK: Juneau International",337,62,9.01,0.87,29.5,0.13,22.48,7,0,2407,300,22,984,8,1093
2020,2,AS,Alaska Airlines Inc.,KOA,HI,"Kona, HI: Ellison Onizuka Kona International at Keahole",179,15,5.49,1.23,7.52,0,0.76,0,1,656,317,97,220,0,22
2020,2,AS,Alaska Airlines Inc.,KTN,AK,"Ketchikan, AK: Ketchikan International",174,25,3.95,0.35,8.87,0,11.82,2,3,1235,207,12,240,0,776
2020,2,AS,Alaska Airlines Inc.,LAS,NV,"Las Vegas, NV: McCarran International",651,111,31.99,1.85,34.95,0,42.21,4,0,6673,1906,345,1686,0,2736
2020,2,AS,Alaska Airlines Inc.,LAX,CA,"Los Angeles, CA: Los Angeles International",1379,210,54.96,2.06,80.95,0,72.03,17,1,10507,3369,108,2243,0,4787
2020,2,AS,Alaska Airlines Inc.,LIH,HI,"Lihue, HI: Lihue Airport",133,15,5.15,0,6.6,0,3.26,0,0,550,290,0,159,0,101
2020,2,AS,Alaska Airlines Inc.,MCI,MO,"Kansas City, MO: Kansas City International",58,6,4,0,2,0,0,0,0,271,158,0,113,0,0
2020,2,AS,Alaska Airlines Inc.,MCO,FL,"Orlando, FL: Orlando International",170,21,6.13,0,9.63,0,5.24,0,0,865,361,0,262,0,242
2020,2,AS,Alaska Airlines Inc.,MKE,WI,"Milwaukee, WI: General Mitchell International",24,6,3.88,0,1.12,0,1,0,0,495,374,0,26,0,95
2020,2,AS,Alaska Airlines Inc.,MSP,MN,"Minneapolis, MN: Minneapolis-St Paul International",52,12,3.99,0,2.32,0,5.69,2,0,640,148,0,67,0,425
2020,2,AS,Alaska Airlines Inc.,MSY,LA,"New Orleans, LA: Louis Armstrong New Orleans International",83,18,3.62,0,8.71,0,5.67,0,2,823,294,0,270,0,259
2020,2,AS,Alaska Airlines Inc.,OAK,CA,"Oakland, CA: Metropolitan Oakland International",168,20,1.97,0,11.94,0.5,5.6,1,0,863,153,0,336,11,363
2020,2,AS,Alaska Airlines Inc.,OGG,HI,"Kahului, HI: Kahului Airport",295,18,4.99,1.54,7.98,0,3.5,0,1,904,193,94,250,0,367
2020,2,AS,Alaska Airlines Inc.,OKC,OK,"Oklahoma City, OK: Will Rogers World",27,7,4,0,1,0,2,1,0,414,163,0,62,0,189
2020,2,AS,Alaska Airlines Inc.,OMA,NE,"Omaha, NE: Eppley Airfield",29,4,2.08,0,0.95,0,0.97,0,0,171,112,0,27,0,32
2020,2,AS,Alaska Airlines Inc.,OME,AK,"Nome, AK: Nome Airport",58,3,0,0,1,0,2,1,0,87,0,0,31,0,56
2020,2,AS,Alaska Airlines Inc.,ONT,CA,"Ontario, CA: Ontario International",135,16,6,0,4.18,0,5.83,0,0,702,290,0,173,0,239
2020,2,AS,Alaska Airlines Inc.,ORD,IL,"Chicago, IL: Chicago O'Hare International",195,17,3.42,0,9.14,0,4.44,1,0,1739,170,0,1120,0,449
2020,2,AS,Alaska Airlines Inc.,OTZ,AK,"Kotzebue, AK: Ralph Wien Memorial",58,6,2,0.97,2.03,0,1,1,0,260,159,33,49,0,19
2020,2,AS,Alaska Airlines Inc.,PDX,OR,"Portland, OR: Portland International",1574,195,57.47,1.09,68.3,0,68.13,10,1,10290,2686,147,2159,0,5298
2020,2,AS,Alaska Airlines Inc.,PHL,PA,"Philadelphia, PA: Philadelphia International",29,1,1,0,0,0,0,0,0,81,81,0,0,0,0
2020,2,AS,Alaska Airlines Inc.,PHX,AZ,"Phoenix, AZ: Phoenix Sky Harbor International",339,27,12.53,1,4.78,0,8.69,2,0,1118,521,60,110,0,427
2020,2,AS,Alaska Airlines Inc.,PIT,PA,"Pittsburgh, PA: Pittsburgh International",27,4,2.17,0,1.83,0,0,0,0,172,128,0,44,0,0
2020,2,AS,Alaska Airlines Inc.,PSG,AK,"Petersburg, AK: Petersburg James A Johnson",58,14,3.99,0,5.09,0,4.91,0,3,548,122,0,244,0,182
2020,2,AS,Alaska Airlines Inc.,PSP,CA,"Palm Springs, CA: Palm Springs International",204,24,7.11,0,5.02,0,11.88,1,0,1130,306,0,107,0,717
2020,2,AS,Alaska Airlines Inc.,RDU,NC,"Raleigh/Durham, NC: Raleigh-Durham International",29,3,1.71,0,0.29,0,1,0,0,61,28,0,5,0,28
2020,2,AS,Alaska Airlines Inc.,RNO,NV,"Reno, NV: Reno/Tahoe International",29,1,1,0,0,0,0,0,0,29,29,0,0,0,0
2020,2,AS,Alaska Airlines Inc.,SAN,CA,"San Diego, CA: San Diego International",629,71,27.55,0.61,18.66,1,23.19,6,1,4012,2296,14,448,29,1225
2020,2,AS,Alaska Airlines Inc.,SAT,TX,"San Antonio, TX: San Antonio International",52,3,0.07,0,2,0,0.93,0,0,65,2,0,35,0,28
2020,2,AS,Alaska Airlines Inc.,SBA,CA,"Santa Barbara, CA: Santa Barbara Municipal",27,4,1.67,1,1.33,0,0,0,0,112,56,29,27,0,0
2020,2,AS,Alaska Airlines Inc.,SCC,AK,"Deadhorse, AK: Deadhorse Airport",78,5,0,0.22,2.78,0,2,0,0,300,0,10,70,0,220
2020,2,AS,Alaska Airlines Inc.,SEA,WA,"Seattle, WA: Seattle/Tacoma International",5183,828,165.82,11.34,429.76,2.14,218.94,47,5,43679,12628,610,14017,67,16357
2020,2,AS,Alaska Airlines Inc.,SFO,CA,"San Francisco, CA: San Francisco International",1584,266,55.48,1.53,112.68,1.74,94.57,25,3,15583,3993,79,4884,199,6428
2020,2,AS,Alaska Airlines Inc.,SIT,AK,"Sitka, AK: Sitka Rocky Gutierrez",81,22,5.42,1.81,5.74,0,9.03,1,0,1169,339,168,228,0,434
2020,2,AS,Alaska Airlines Inc.,SJC,CA,"San Jose, CA: Norman Y. Mineta San Jose International",463,50,14.25,0,16.26,0.7,18.8,3,1,2929,808,0,590,16,1515
2020,2,AS,Alaska Airlines Inc.,SLC,UT,"Salt Lake City, UT: Salt Lake City International",148,38,12.11,0,12.44,0,13.45,1,0,1835,946,0,285,0,604
2020,2,AS,Alaska Airlines Inc.,SMF,CA,"Sacramento, CA: Sacramento International",132,26,8.85,0,5.84,0.26,11.05,0,0,1620,570,0,174,9,867
2020,2,AS,Alaska Airlines Inc.,SNA,CA,"Santa Ana, CA: John Wayne Airport-Orange County",306,34,17.14,0,8.11,0,8.75,3,1,1543,933,0,191,0,419
2020,2,AS,Alaska Airlines Inc.,STL,MO,"St. Louis, MO: St Louis Lambert International",24,2,0,0,1,0,1,1,0,59,0,0,23,0,36
2020,2,AS,Alaska Airlines Inc.,TPA,FL,"Tampa, FL: Tampa International",58,6,1.72,0,2.67,0,1.61,0,0,280,103,0,98,0,79
2020,2,AS,Alaska Airlines Inc.,TUS,AZ,"Tucson, AZ: Tucson International",58,11,3.86,0.76,2.81,0,3.57,1,0,578,334,16,72,0,156
2020,2,AS,Alaska Airlines Inc.,WRG,AK,"Wrangell, AK: Wrangell Airport",58,13,2.09,0,6.8,0,4.11,1,1,559,92,0,208,0,259
2020,2,AS,Alaska Airlines Inc.,YAK,AK,"Yakutat, AK: Yakutat Airport",58,10,0.62,0,8.08,0,1.31,0,8,248,16,0,208,0,24
2020,2,B6,JetBlue Airways,ABQ,NM,"Albuquerque, NM: Albuquerque International Sunport",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,B6,JetBlue Airways,ALB,NY,"Albany, NY: Albany International",58,7,2.81,0,2.45,0,1.73,0,1,375,284,0,47,0,44
2020,2,B6,JetBlue Airways,ATL,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",244,39,11.84,1,20.97,0,5.19,0,0,2744,834,265,1099,0,546
2020,2,B6,JetBlue Airways,AUS,TX,"Austin, TX: Austin - Bergstrom International",196,26,8.87,0,9.28,0,7.86,0,0,1676,474,0,324,0,878
2020,2,B6,JetBlue Airways,BDL,CT,"Hartford, CT: Bradley International",327,63,20.43,0,9.87,0,32.69,0,1,3480,1145,0,369,0,1966
2020,2,B6,JetBlue Airways,BNA,TN,"Nashville, TN: Nashville International",76,16,9.66,0,4.38,0,1.97,0,0,934,692,0,124,0,118
2020,2,B6,JetBlue Airways,BOS,MA,"Boston, MA: Logan International",4289,658,173.33,7.27,214.39,0.3,262.71,7,1,47308,16564,598,10209,13,19924
2020,2,B6,JetBlue Airways,BQN,PR,"Aguadilla, PR: Rafael Hernandez",103,22,11.54,0,4.73,0,5.74,0,0,1047,693,0,152,0,202
2020,2,B6,JetBlue Airways,BTV,VT,"Burlington, VT: Burlington International",87,19,5.09,0.47,3.86,0,9.58,3,0,1105,351,24,122,0,608
2020,2,B6,JetBlue Airways,BUF,NY,"Buffalo, NY: Buffalo Niagara International",284,34,15.02,1.12,4.8,0,13.06,0,0,1796,751,50,166,0,829
2020,2,B6,JetBlue Airways,BUR,CA,"Burbank, CA: Bob Hope",75,10,5.22,0,3.03,0,1.75,0,1,439,260,0,128,0,51
2020,2,B6,JetBlue Airways,BWI,MD,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",120,18,8.53,0,3.8,0,5.68,0,0,1197,569,0,222,0,406
2020,2,B6,JetBlue Airways,BZN,MT,"Bozeman, MT: Bozeman Yellowstone International",5,2,2,0,0,0,0,0,0,91,91,0,0,0,0
2020,2,B6,JetBlue Airways,CHS,SC,"Charleston, SC: Charleston AFB/International",144,20,9.48,0,7.05,0.24,3.22,0,0,894,398,0,275,12,209
2020,2,B6,JetBlue Airways,CLE,OH,"Cleveland, OH: Cleveland-Hopkins International",100,14,6.41,0,3.64,0,3.95,0,0,942,478,0,167,0,297
2020,2,B6,JetBlue Airways,CLT,NC,"Charlotte, NC: Charlotte Douglas International",128,22,9.58,0,10.78,0,1.64,0,2,1216,490,0,632,0,94
2020,2,B6,JetBlue Airways,DCA,DC,"Washington, DC: Ronald Reagan Washington National",820,133,40.65,1,56.31,0.67,34.37,0,4,8563,2469,103,3134,18,2839
2020,2,B6,JetBlue Airways,DEN,CO,"Denver, CO: Denver International",80,11,5.74,0,4.39,0,0.87,0,0,541,395,0,107,0,39
2020,2,B6,JetBlue Airways,DFW,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",41,8,2.16,0,5.84,0,0,0,0,298,137,0,161,0,0
2020,2,B6,JetBlue Airways,DTW,MI,"Detroit, MI: Detroit Metro Wayne County",73,13,4.92,0,3.44,0,4.64,0,0,667,244,0,93,0,330
2020,2,B6,JetBlue Airways,EWR,NJ,"Newark, NJ: Newark Liberty International",813,212,45.81,0,118.44,0,47.74,1,2,12859,2926,0,6409,0,3524
2020,2,B6,JetBlue Airways,FLL,FL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2039,314,107.8,0.59,101.11,0.11,104.4,0,2,20410,8205,27,3938,11,8229
2020,2,B6,JetBlue Airways,HDN,CO,"Hayden, CO: Yampa Valley",18,3,2,0,1,0,0,0,0,89,58,0,31,0,0
2020,2,B6,JetBlue Airways,HPN,NY,"White Plains, NY: Westchester County",376,75,31.94,0,11.64,0,31.43,0,3,6345,2823,0,620,0,2902
2020,2,B6,JetBlue Airways,IAH,TX,"Houston, TX: George Bush Intercontinental/Houston",58,4,1.22,0,2.78,0,0,0,0,254,32,0,222,0,0
2020,2,B6,JetBlue Airways,JAX,FL,"Jacksonville, FL: Jacksonville International",221,31,10.13,0,13.38,0,7.5,0,1,1639,622,0,494,0,523
2020,2,B6,JetBlue Airways,JFK,NY,"New York, NY: John F. Kennedy International",3214,393,153.04,3.62,82.79,1.65,151.89,9,3,25753,12917,229,2993,38,9576
2020,2,B6,JetBlue Airways,LAS,NV,"Las Vegas, NV: McCarran International",314,37,11.91,1.28,12.41,0,11.4,0,2,2432,713,303,369,0,1047
2020,2,B6,JetBlue Airways,LAX,CA,"Los Angeles, CA: Los Angeles International",533,62,23.94,0.69,30.62,0,6.75,0,1,2734,1327,65,907,0,435
2020,2,B6,JetBlue Airways,LGA,NY,"New York, NY: LaGuardia",433,82,13.58,1,47.31,0,20.11,1,2,6568,827,129,3913,0,1699
2020,2,B6,JetBlue Airways,LGB,CA,"Long Beach, CA: Long Beach Airport",632,100,20.01,3.54,24.2,0.48,51.77,1,9,7524,1837,155,643,21,4868
2020,2,B6,JetBlue Airways,MCO,FL,"Orlando, FL: Orlando International",1604,350,89.21,3.23,146.78,0.07,110.71,2,3,23131,7358,459,5454,6,9854
2020,2,B6,JetBlue Airways,MSP,MN,"Minneapolis, MN: Minneapolis-St Paul International",72,16,6.47,0,4.56,0,4.97,0,0,857,362,0,207,0,288
2020,2,B6,JetBlue Airways,MSY,LA,"New Orleans, LA: Louis Armstrong New Orleans International",159,37,13.06,0,21.11,0,2.82,0,4,1472,749,0,573,0,150
2020,2,B6,JetBlue Airways,OAK,CA,"Oakland, CA: Metropolitan Oakland International",74,7,5.38,0.19,0.36,0,1.06,0,2,805,727,5,24,0,49
2020,2,B6,JetBlue Airways,ONT,CA,"Ontario, CA: Ontario International",22,4,3.59,0,0.41,0,0,0,0,153,139,0,14,0,0
2020,2,B6,JetBlue Airways,ORD,IL,"Chicago, IL: Chicago O'Hare International",183,38,11.6,0,22.71,0,3.69,0,0,2767,551,0,1934,0,282
2020,2,B6,JetBlue Airways,ORH,MA,"Worcester, MA: Worcester Regional",87,19,11.62,0,2.47,0,4.92,0,0,1383,1133,0,59,0,191
2020,2,B6,JetBlue Airways,PBI,FL,"West Palm Beach/Palm Beach, FL: Palm Beach International",805,184,58.82,1.96,78.99,0,44.23,0,0,10819,3426,410,3279,0,3704
2020,2,B6,JetBlue Airways,PDX,OR,"Portland, OR: Portland International",45,6,1.99,0,0.08,0,3.93,0,0,527,144,0,7,0,376
2020,2,B6,JetBlue Airways,PHL,PA,"Philadelphia, PA: Philadelphia International",225,41,14.71,1,15.22,0,10.07,0,0,2367,644,34,1051,0,638
